"","clust","year","month","lat","lon","species","mos_per_trap_night","pdsi","temp_max_c","woy_cms_mean","pdsi_standardized","temp_max_c_standardized","woy_cms_mean_standardized","pdsi_standardized_lag_1month"
"1657",17,2022,"August",35.565,-119.313,"Cx. tarsalis",NA,-2.63188424981593,39.388,0.124441079142857,-0.702527492607219,1.53131883659507,-0.0227110832563546,-0.831116278791841
"1658",17,2022,"September",35.565,-119.313,"Cx. tarsalis",NA,-2.30737193330732,32.0475,0.0958125921428571,-0.582609518423712,0.664356939323504,-0.0256560879318591,-0.702527492607219
"1659",17,2022,"October",35.565,-119.313,"Cx. tarsalis",NA,-2.04736081137829,26.64,0.130207633928571,-0.486526857086317,0.0256952051778784,-0.0221178793330917,-0.582609518423712
"1660",17,2023,"April",35.565,-119.313,"Cx. tarsalis",NA,5.54235530975302,25.2075,34.3444757142857,2.31812287598423,-0.143492577376649,3.49749457750454,1.82114843290476
"1661",17,2023,"May",35.565,-119.313,"Cx. tarsalis",NA,6.04730509457747,29.505,68.951895,2.50471842931183,0.364070770286934,7.05755039196555,2.31812287598423
"1662",17,2023,"June",35.565,-119.313,"Cx. tarsalis",NA,6.38588874648357,32.338,31.9237767428571,2.62983622473195,0.698666922452363,3.24847793234108,2.50471842931183
"1663",17,2023,"July",35.565,-119.313,"Cx. tarsalis",NA,6.11245542645319,38.5,8.00460910714285,2.52879361973904,1.42644012740943,0.787919659689322,2.62983622473195
"1664",17,2023,"August",35.565,-119.313,"Cx. tarsalis",NA,5.50756115670265,36.33,5.13298213714285,2.30526529204991,1.17014868716976,0.492516173890206,2.52879361973904
"1665",17,2023,"September",35.565,-119.313,"Cx. tarsalis",NA,NA,NA,2.42029444285714,NA,NA,0.21346272817878,2.30526529204991
"1666",17,2023,"October",35.565,-119.313,"Cx. tarsalis",NA,NA,NA,1.80581554285714,NA,NA,0.150251450771809,NA
"1667",18,2010,"April",35.505,-119.26,"Cx. tarsalis",0,-1.16919255210392,23.6925,12.6435405,-0.162014802266834,-0.322424158926464,1.26512527105498,-0.0285340712391638
"1668",18,2010,"May",35.505,-119.26,"Cx. tarsalis",0,-0.947699658653191,26.755,15.36905175,-0.0801658932194919,0.0392774704440359,1.54549787245686,-0.162014802266834
"1669",18,2010,"June",35.505,-119.26,"Cx. tarsalis",5.46666666666667,-1.00771703130709,34.12,6.45668052857143,-0.102344286390837,0.909132980750561,0.628684667590725,-0.0801658932194919
"1670",18,2010,"July",35.505,-119.26,"Cx. tarsalis",3.91666666666667,-1.07329298057379,37.4625,1.40826508928571,-0.126576756442602,1.30390447337779,0.1093555436805,-0.102344286390837
"1671",18,2010,"August",35.505,-119.26,"Cx. tarsalis",3.93333333333333,-1.02029800674853,35.196,0.468686802857143,-0.106993370605645,1.03621574098,0.0127013807645691,-0.126576756442602
"1672",18,2010,"September",35.505,-119.26,"Cx. tarsalis",3.08333333333333,-0.992763200361032,31.4,0.366401753571429,-0.0968183540236878,0.587882880542313,0.00217934554906398,-0.106993370605645
"1673",18,2010,"October",35.505,-119.26,"Cx. tarsalis",0.444444444444444,-0.869255418218217,26.345,0.694575557142857,-0.0511781663420239,-0.00914625789617806,0.0359384955137804,-0.0968183540236878
"1674",18,2011,"April",35.505,-119.26,"Cx. tarsalis",0,4.49740233435119,22.86,30.5085335357143,1.93197838299427,-0.420747948787996,3.10289224833299,1.68254497467577
"1675",18,2011,"May",35.505,-119.26,"Cx. tarsalis",0.25,4.8619594697866,24.135,25.3477602857143,2.06669423484822,-0.27016196431538,2.57200490697722,1.93197838299427
"1676",18,2011,"June",35.505,-119.26,"Cx. tarsalis",4.93333333333334,5.32619035517934,32.672,12.4368264,2.23824281558826,0.738114545051464,1.24386064777982,2.06669423484822
"1677",18,2011,"July",35.505,-119.26,"Cx. tarsalis",3.25,5.58830279864924,35.3125,4.99350068571428,2.33510198434762,1.04997516622789,0.478167754897499,2.23824281558826
"1678",18,2011,"August",35.505,-119.26,"Cx. tarsalis",1.6,5.04521657683653,36.838,1.88971476857143,2.13441376324268,1.23014686764983,0.158882141314407,2.33510198434762
"1679",18,2011,"September",35.505,-119.26,"Cx. tarsalis",1.91666666666667,4.4448727257074,32.5925,0.977745557142857,1.91256696489776,0.728725066019642,0.0650681164386513,2.13441376324268
"1680",18,2011,"October",35.505,-119.26,"Cx. tarsalis",0.166666666666666,4.20821350624309,26.78,1.40715263571428,1.82511359956683,0.0422301368062439,0.109241105884009,1.91256696489776
"1681",18,2012,"April",35.505,-119.26,"Cx. tarsalis",0,-2.36401810871357,25.285,3.19516892142857,-0.60354214333313,-0.134339311653804,0.29317385515248,-0.71080423861163
"1682",18,2012,"May",35.505,-119.26,"Cx. tarsalis",0.0833333333333332,-1.40779628384188,31.51,1.87438313571429,-0.250186728838016,0.600874612536028,0.157304980410046,-0.60354214333313
"1683",18,2012,"June",35.505,-119.26,"Cx. tarsalis",0.25,-1.44552366644371,34.278,0.465313034571429,-0.264128237565734,0.927793832159716,0.0123543221381214,-0.250186728838016
"1684",18,2012,"July",35.505,-119.26,"Cx. tarsalis",0.222222222222222,-1.51439437484763,37.16,0.130531256785714,-0.289578229483567,1.26817721039507,-0.022084588337749,-0.264128237565734
"1685",18,2012,"August",35.505,-119.26,"Cx. tarsalis",1.86666666666667,-1.41473936550903,37.872,0.0927745825714286,-0.252752425872484,1.35226914839076,-0.0259686071506388,-0.289578229483567
"1686",18,2012,"September",35.505,-119.26,"Cx. tarsalis",1.83333333333333,-1.34717229968907,35.9975,0.137570053928571,-0.227784172766326,1.13087822455239,-0.0213605091890451,-0.252752425872484
"1687",18,2012,"October",35.505,-119.26,"Cx. tarsalis",0.833333333333333,-1.39197717456085,26.1575,0.282047433214286,-0.244341047667024,-0.0312912556127393,-0.00649816045573415,-0.227784172766326
"1688",18,2013,"April",35.505,-119.26,"Cx. tarsalis",0,-2.83818775959585,28.46,1.00939991785714,-0.778763424808269,0.240649316346633,0.0683243919206101,-0.669148678559998
"1689",18,2013,"May",35.505,-119.26,"Cx. tarsalis",0.166666666666667,-3.36241215874479,30.895,0.57341925,-0.97248158207223,0.528239020025708,0.0234751791323535,-0.778763424808269
"1690",18,2013,"June",35.505,-119.26,"Cx. tarsalis",0.600000000000001,-3.43151031867599,36.958,0.138793752857143,-0.998015624810292,1.24431966618843,-0.0212346276129054,-0.97248158207223
"1691",18,2013,"July",35.505,-119.26,"Cx. tarsalis",6.99999999999999,-3.31047941517201,37.675,0.05578449,-0.953290725250395,1.32900213745656,-0.0297737679183105,-0.998015624810292
"1692",18,2013,"August",35.505,-119.26,"Cx. tarsalis",5.6,-3.02861869310911,35.59,0.0597084171428572,-0.849133918028603,1.0827497628484,-0.0293701145997801,-0.953290725250395
"1693",18,2013,"September",35.505,-119.26,"Cx. tarsalis",3.33333333333333,-2.7656943722182,31.755,0.0606186064285714,-0.751974733859468,0.629810742885669,-0.0292764836753787,-0.849133918028603
"1694",18,2013,"October",35.505,-119.26,"Cx. tarsalis",0.666666666666668,-2.66669126306247,26.35,0.161032711071428,-0.715389828807001,-0.00855572462373632,-0.0189469120266986,-0.751974733859468
"1695",18,2014,"April",35.505,-119.26,"Cx. tarsalis",0.222222222222222,-5.25756004034732,28.06,0.872264732142857,-1.67280105587535,0.193406654551302,0.0542173326441369,-1.64534175224804
"1696",18,2014,"May",35.505,-119.26,"Cx. tarsalis",0.0833333333333332,-5.16136562426776,32.4375,0.539641114285714,-1.63725405529265,0.710418534573951,0.0200004314934582,-1.67280105587535
"1697",18,2014,"June",35.505,-119.26,"Cx. tarsalis",0.0333333333333333,-5.05788616539243,36.936,0.201091152857143,-1.59901499179132,1.24172131978969,-0.0148261110094339,-1.63725405529265
"1698",18,2014,"July",35.505,-119.26,"Cx. tarsalis",0.0937499999999999,-4.73323290888413,36.9925,0.0404427439285715,-1.4790449356424,1.24839434576828,-0.0313519691662758,-1.59901499179132
"1699",18,2014,"August",35.505,-119.26,"Cx. tarsalis",5.56666666666667,-4.30188103248701,36.836,0.0331227994285714,-1.31964623011923,1.22991065434086,-0.0321049698671837,-1.4790449356424
"1700",18,2014,"September",35.505,-119.26,"Cx. tarsalis",2.41666666666667,-3.94323294823158,33.515,0.0420911978571429,-1.1871139670254,0.837678454785123,-0.0311823931587489,-1.31964623011923
"1701",18,2014,"October",35.505,-119.26,"Cx. tarsalis",0.166666666666667,-3.77420940247525,26.28,0.0683552153571429,-1.12465420767179,-0.0168231904379192,-0.0284806208179671,-1.1871139670254
"1702",18,2015,"April",35.505,-119.26,"Cx. tarsalis",0,-3.53826554480221,28.3525,0.342676152857143,-1.03746519205104,0.227952850989137,-0.000261300546998396,-0.75839217094309
"1703",18,2015,"May",35.505,-119.26,"Cx. tarsalis",0,-3.87852693200026,28.055,0.277911128571429,-1.16320296584237,0.19281612127886,-0.00692366098995817,-1.03746519205104
"1704",18,2015,"June",35.505,-119.26,"Cx. tarsalis",0.0749999999999999,-3.48057101852374,36.486,0.135735516857143,-1.016145167014,1.18857332526994,-0.0215492275188941,-1.16320296584237
"1705",18,2015,"July",35.505,-119.26,"Cx. tarsalis",0.0236111111111111,-3.20863004927743,34.395,0.0310576810714286,-0.91565403471933,0.941612310734851,-0.0323174080312144,-1.016145167014
"1706",18,2015,"August",35.505,-119.26,"Cx. tarsalis",0.00833333333333334,-2.79113066936576,36.314,0.0163348637142857,-0.761374282257147,1.16825898069795,-0.0338319402505868,-0.91565403471933
"1707",18,2015,"September",35.505,-119.26,"Cx. tarsalis",0.111111111111111,-2.54011868575517,32.4075,0.01585752,-0.668617098510726,0.706875334939302,-0.0338810444687173,-0.761374282257147
"1708",18,2015,"October",35.505,-119.26,"Cx. tarsalis",0,-2.16251221327679,27.24,0.116210945357143,-0.529079087425755,0.0965591978708741,-0.0235577148816639,-0.668617098510726
"1709",18,2016,"April",35.505,-119.26,"Cx. tarsalis",0.166666666666666,-1.9131599032492,26.455,2.06461269642857,-0.436935207655036,0.0038454740975379,0.176873843609932,-0.368570549927673
"1710",18,2016,"May",35.505,-119.26,"Cx. tarsalis",0.0833333333333332,-1.18406280312839,31.355,1.27183782857143,-0.167509849104008,0.582568081090338,0.0953213084563388,-0.436935207655036
"1711",18,2016,"June",35.505,-119.26,"Cx. tarsalis",0.129444444444444,-0.812883932765112,36.212,0.394180730571428,-0.0303470484048652,1.15621210194014,0.00503696136179381,-0.167509849104008
"1712",18,2016,"July",35.505,-119.26,"Cx. tarsalis",1.19791666666667,-0.887253200432562,37.93,0.0300362464285714,-0.0578289388185839,1.35911933435108,-0.0324224827352648,-0.0303470484048652
"1713",18,2016,"August",35.505,-119.26,"Cx. tarsalis",0.266666666666666,-0.852263848159566,35.676,0.012232944,-0.0448992223513835,1.0929069351344,-0.0342539036165556,-0.0578289388185839
"1714",18,2016,"September",35.505,-119.26,"Cx. tarsalis",0.677083333333334,-0.840611523399797,30.935,0.0189521635714286,-0.0405933051068441,0.532963286205241,-0.0335626993257526,-0.0448992223513835
"1715",18,2016,"October",35.505,-119.26,"Cx. tarsalis",0.0729166666666666,-0.915542771329548,25.9975,0.07192518,-0.0682828657110546,-0.0501883203308715,-0.0281133795255928,-0.0405933051068441
"1716",18,2017,"April",35.505,-119.26,"Cx. tarsalis",0.472222222222222,3.5089186926374,25.7825,48.1186735714286,1.5667011660825,-0.0755812510458616,4.91444256677862,1.62017673281074
"1717",18,2017,"May",35.505,-119.26,"Cx. tarsalis",3.18844696969697,3.42393130966414,28.39,34.4981965714286,1.53529553283271,0.23238185053245,3.51330780029233,1.5667011660825
"1718",18,2017,"June",35.505,-119.26,"Cx. tarsalis",4.32142857142857,3.14417763855135,36.052,11.2491305142857,1.43191735023804,1.13731503722201,1.12168269487207,1.53529553283271
"1719",18,2017,"July",35.505,-119.26,"Cx. tarsalis",8.94305555555555,2.72882907416581,38.55,2.83928491071429,1.27843239485324,1.43234546013385,0.256564163711544,1.43191735023804
"1720",18,2017,"August",35.505,-119.26,"Cx. tarsalis",1.925,2.3917232800801,37.018,1.07766411428571,1.1538607165046,1.25140606545773,0.0753467112507128,1.27843239485324
"1721",18,2017,"September",35.505,-119.26,"Cx. tarsalis",1.02083333333333,2.0775364952432,29.65,0.826654135714285,1.03775836588128,0.381196235187741,0.0495253829880238,1.1538607165046
"1722",18,2017,"October",35.505,-119.26,"Cx. tarsalis",0.500000000000001,1.72252970287109,27.1,0.877725867857143,0.90657167990069,0.0800242662425085,0.0547791181905451,1.03775836588128
"1723",18,2018,"April",35.505,-119.26,"Cx. tarsalis",0,-2.51811510653589,25.7725,4.00422606428571,-0.660486052289888,-0.0767623175907451,0.376401343509254,-0.868186830490028
"1724",18,2018,"May",35.505,-119.26,"Cx. tarsalis",0.361742424242424,-2.72286046678642,29.405,1.640262225,-0.736146196992176,0.352260104838101,0.133221025966805,-0.660486052289888
"1725",18,2018,"June",35.505,-119.26,"Cx. tarsalis",0.583333333333333,-2.92969356258398,34.952,0.479867972571429,-0.812577828644865,1.00739771728485,0.0138515846536598,-0.736146196992176
"1726",18,2018,"July",35.505,-119.26,"Cx. tarsalis",1.36458333333333,-2.84752878185011,39.04,0.101192822142857,-0.782215239758115,1.49021772083313,-0.0251026251342865,-0.812577828644865
"1727",18,2018,"August",35.505,-119.26,"Cx. tarsalis",1.63518518518519,-2.61686659272055,36.496,0.101504309142857,-0.696977974378649,1.18975439181482,-0.0250705825512692,-0.782215239758115
"1728",18,2018,"September",35.505,-119.26,"Cx. tarsalis",0.968750000000002,-2.42000554153497,32.2325,0.0711869153571429,-0.624231341191355,0.686206670403845,-0.0281893246087184,-0.696977974378649
"1729",18,2018,"October",35.505,-119.26,"Cx. tarsalis",0.0694444444444444,-2.33755817776224,26.5675,0.173168568214286,-0.59376432857757,0.0171324727274746,-0.017698499701347,-0.624231341191355
"1730",18,2019,"April",35.505,-119.26,"Cx. tarsalis",2.22222222222222,1.61888340587319,27.55,31.8121268571429,0.868270964225752,0.133172260762256,3.23699253894784,0.277696313003173
"1731",18,2019,"May",35.505,-119.26,"Cx. tarsalis",2.13541666666667,1.01887711625611,25.85,34.7479929642857,0.646548905961954,-0.0676090518678996,3.53900428732249,0.868270964225752
"1732",18,2019,"June",35.505,-119.26,"Cx. tarsalis",8.52954545454546,2.32314435658236,34.724,16.1164182857143,1.12851854870643,0.98046940006151,1.62237926482643,0.646548905961954
"1733",18,2019,"July",35.505,-119.26,"Cx. tarsalis",9.4138888888889,2.55074970753955,37.4975,3.91067883214286,1.21262621184158,1.30803820628488,0.366778165168002,1.12851854870643
"1734",18,2019,"August",35.505,-119.26,"Cx. tarsalis",1.45,2.22488061570884,37.436,1.26536537142857,1.09220686455212,1.30077464703385,0.0946554885494844,1.21262621184158
"1735",18,2019,"September",35.505,-119.26,"Cx. tarsalis",0.604166666666667,1.91516967548923,30.465,0.835048103571428,0.977758485725732,0.477453158595727,0.0503888681797253,1.09220686455212
"1736",18,2019,"October",35.505,-119.26,"Cx. tarsalis",0.407407407407407,1.57953208022531,26.255,0.898559089285714,0.853729355130913,-0.0197758568001274,0.0569222260157321,0.977758485725732
"1737",18,2020,"April",35.505,-119.26,"Cx. tarsalis",0,-0.524875609369772,27.155,5.69839172142857,0.0760814997043139,0.0865201322393665,0.550679704128338,-0.499170261720793
"1738",18,2020,"May",35.505,-119.26,"Cx. tarsalis",0.208333333333333,2.12034857251649,31.9175,5.408547,1.05357883652608,0.649003074240021,0.520863456424524,0.0760814997043139
"1739",18,2020,"June",35.505,-119.26,"Cx. tarsalis",5.66666666666667,1.64716303053236,35.212,1.39764621428571,0.87872121565622,1.03810544745181,0.108263182895817,1.05357883652608
"1740",18,2020,"July",35.505,-119.26,"Cx. tarsalis",6.91666666666667,1.31523477786093,38.2025,0.426342774642857,0.756062809149871,1.39130339769915,0.00834546209269647,0.87872121565622
"1741",18,2020,"August",35.505,-119.26,"Cx. tarsalis",6.09289617486339,1.1227962624475,37.786,0.190427779714286,0.68495044838791,1.34211197610477,-0.0159230493059761,0.756062809149871
"1742",18,2020,"September",35.505,-119.26,"Cx. tarsalis",3.33333333333333,0.923157407844239,33.1275,0.196246923214286,0.611177325475629,0.791912126170897,-0.01532443559597,0.68495044838791
"1743",18,2020,"October",35.505,-119.26,"Cx. tarsalis",0.722222222222222,0.490206470700181,27.6325,0.261001834285714,0.451187714413242,0.142916059757542,-0.00866311549661472,0.611177325475629
"1744",18,2021,"April",35.505,-119.26,"Cx. tarsalis",0.0416666666666667,-3.67432220008068,28.215,0.938809682142858,-1.08774260108967,0.211713185996992,0.0610627935614817,-0.944745032966613
"1745",18,2021,"May",35.505,-119.26,"Cx. tarsalis",0.1875,-4.07346780241657,32.0725,0.491401082142857,-1.23524002908054,0.667309605685712,0.0150379925001856,-1.08774260108967
"1746",18,2021,"June",35.505,-119.26,"Cx. tarsalis",0.700000000000001,-4.17510841046712,36.904,0.184812923142857,-1.27279957672217,1.23794190684606,-0.0165006480751721,-1.23524002908054
"1747",18,2021,"July",35.505,-119.26,"Cx. tarsalis",5.15069444444443,-3.96578432219358,40.3175,0.0839396785714286,-1.19544744142068,1.64109897194196,-0.0268774513234947,-1.27279957672217
"1748",18,2021,"August",35.505,-119.26,"Cx. tarsalis",0.483333333333333,-3.38134471059591,38.104,0.0846435582857143,-0.979477782674222,1.37966989223205,-0.0268050434086243,-1.19544744142068
"1749",18,2021,"September",35.505,-119.26,"Cx. tarsalis",0.385416666666667,-3.0260834088646,32.95,0.100232066785714,-0.848197047114575,0.770948194999219,-0.0252014577767102,-0.979477782674222
"1750",18,2021,"October",35.505,-119.26,"Cx. tarsalis",0.138888888888889,-2.92573735200977,24.8875,0.169861547142857,-0.811115878717642,-0.181286706812914,-0.0180386920600053,-0.848197047114575
"1751",18,2022,"April",35.505,-119.26,"Cx. tarsalis",0.5,-3.38011546001339,25.5625,0.960249696428572,-0.979023534153837,-0.101564715033294,0.0632683220029361,-0.860511265100343
"1752",18,2022,"May",35.505,-119.26,"Cx. tarsalis",0.84375,-3.43627211888223,29.6425,0.434463685714286,-0.999775266602451,0.380310435279079,0.00918085800707758,-0.979023534153837
"1753",18,2022,"June",35.505,-119.26,"Cx. tarsalis",0.511666666666666,-3.51001380781084,34.912,0.149780748857143,-1.02702524603106,1.00267345110532,-0.0201043983210205,-0.999775266602451
"1754",18,2022,"July",35.505,-119.26,"Cx. tarsalis",0.71875,-3.1281532577617,40.9175,0.0751512953571428,-0.885915213366772,1.71196296463496,-0.0277815099157702,-1.02702524603106
"1755",18,2022,"August",35.505,-119.26,"Cx. tarsalis",5.08333333333333,-2.77082854474891,39.362,0.124441079142857,-0.753871979472872,1.52824806357837,-0.0227110832563546,-0.885915213366772
"1756",18,2022,"September",35.505,-119.26,"Cx. tarsalis",0.447916666666667,-2.46111103978483,31.9875,0.0958125921428571,-0.639421174757492,0.657270540054204,-0.0256560879318591,-0.753871979472872
"1757",18,2022,"October",35.505,-119.26,"Cx. tarsalis",1.05555555555556,-2.2339344282618,26.565,0.130207633928571,-0.555471944944537,0.0168372060912537,-0.0221178793330917,-0.639421174757492
"1758",18,2023,"April",35.505,-119.26,"Cx. tarsalis",1.16666666666667,5.21358237129441,25.2275,34.3444757142857,2.19663046185803,-0.141130444286883,3.49749457750454,1.67789994191432
"1759",18,2023,"May",35.505,-119.26,"Cx. tarsalis",91.9166666666667,5.60553743549293,29.3375,68.951895,2.34147074950982,0.344287905660139,7.05755039196555,2.19663046185803
"1760",18,2023,"June",35.505,-119.26,"Cx. tarsalis",711.466666666667,5.68220960682481,31.93,31.9237767428571,2.36980363857021,0.650479407421126,3.24847793234108,2.34147074950982
"1761",18,2023,"July",35.505,-119.26,"Cx. tarsalis",177.166666666667,5.44051312362797,38.045,8.00460910714285,2.28048883861415,1.37270159961724,0.787919659689322,2.36980363857021
"1762",18,2023,"August",35.505,-119.26,"Cx. tarsalis",30.9333333333333,4.9016440982198,36.065,5.13298213714285,2.08135901028459,1.13885042373036,0.492516173890206,2.28048883861415
"1763",18,2023,"September",35.505,-119.26,"Cx. tarsalis",18.6666666666667,NA,NA,2.42029444285714,NA,NA,0.21346272817878,2.08135901028459
"1764",18,2023,"October",35.505,-119.26,"Cx. tarsalis",NA,NA,NA,1.80581554285714,NA,NA,0.150251450771809,NA
"1765",19,2010,"April",35.5,-119.282,"Cx. tarsalis",0,-1.27412608023724,23.7025,12.6435405,-0.20079119218343,-0.321243092381581,1.26512527105498,-0.0628158163208214
"1766",19,2010,"May",35.5,-119.282,"Cx. tarsalis",0.166666666666666,-1.08577685300269,26.77,15.36905175,-0.131189957900549,0.0410490702613608,1.54549787245686,-0.20079119218343
"1767",19,2010,"June",35.5,-119.282,"Cx. tarsalis",0.799999999999999,-1.15215982456148,34.124,6.45668052857143,-0.155720649232261,0.909605407368514,0.628684667590725,-0.131189957900549
"1768",19,2010,"July",35.5,-119.282,"Cx. tarsalis",1,-1.19508934581883,37.46,1.40826508928571,-0.171584519291911,1.30360920674157,0.1093555436805,-0.155720649232261
"1769",19,2010,"August",35.5,-119.282,"Cx. tarsalis",0.266666666666667,-1.12445609467123,35.204,0.468686802857143,-0.145483209860132,1.03716059421591,0.0127013807645691,-0.171584519291911
"1770",19,2010,"September",35.5,-119.282,"Cx. tarsalis",0.833333333333334,-1.08460826291299,31.42,0.366401753571429,-0.13075812542739,0.590245013632079,0.00217934554906398,-0.145483209860132
"1771",19,2010,"October",35.5,-119.282,"Cx. tarsalis",0.555555555555554,-0.948182155894987,26.39,0.694575557142857,-0.0803441918197048,-0.00383145844420347,0.0359384955137804,-0.13075812542739
"1772",19,2011,"April",35.5,-119.282,"Cx. tarsalis",0.166666666666666,4.48190048818527,22.885,30.5085335357143,1.92624994097912,-0.417795282425788,3.10289224833299,1.67747307082073
"1773",19,2011,"May",35.5,-119.282,"Cx. tarsalis",1.16666666666667,4.85057285852833,24.17,25.3477602857143,2.06248650748182,-0.266028231408288,2.57200490697722,1.92624994097912
"1774",19,2011,"June",35.5,-119.282,"Cx. tarsalis",1.93333333333333,5.29863049094621,32.686,12.4368264,2.22805853930819,0.7397680382143,1.24386064777982,2.06248650748182
"1775",19,2011,"July",35.5,-119.282,"Cx. tarsalis",0.583333333333333,5.52322456013203,35.3025,4.99350068571428,2.31105343478753,1.04879409968301,0.478167754897499,2.22805853930819
"1776",19,2011,"August",35.5,-119.282,"Cx. tarsalis",0.2,4.97265189909603,36.844,1.88971476857143,2.10759872816007,1.23085550757676,0.158882141314407,2.31105343478753
"1777",19,2011,"September",35.5,-119.282,"Cx. tarsalis",0.833333333333332,4.37823824367316,32.5925,0.977745557142857,1.88794333217317,0.728725066019642,0.0650681164386513,2.10759872816007
"1778",19,2011,"October",35.5,-119.282,"Cx. tarsalis",0.583333333333332,4.14661560963858,26.8275,1.40715263571428,1.80235115081219,0.0478402028944396,0.109241105884009,1.88794333217317
"1779",19,2012,"April",35.5,-119.282,"Cx. tarsalis",0,-2.36446097253214,25.3075,3.19516892142857,-0.603705796079915,-0.131681911927817,0.29317385515248,-0.718995861546831
"1780",19,2012,"May",35.5,-119.282,"Cx. tarsalis",0,-1.42252342178699,31.545,1.87438313571429,-0.255628890685367,0.60500834544312,0.157304980410046,-0.603705796079915
"1781",19,2012,"June",35.5,-119.282,"Cx. tarsalis",0.266666666666667,-1.45885024817746,34.268,0.465313034571429,-0.269052847828592,0.926612765614833,0.0123543221381214,-0.255628890685367
"1782",19,2012,"July",35.5,-119.282,"Cx. tarsalis",0,-1.52179109666799,37.14,0.130531256785714,-0.292311561474906,1.26581507730531,-0.022084588337749,-0.269052847828592
"1783",19,2012,"August",35.5,-119.282,"Cx. tarsalis",0.733333333333333,-1.41975101128153,37.87,0.0927745825714286,-0.254604393818817,1.35203293508179,-0.0259686071506388,-0.292311561474906
"1784",19,2012,"September",35.5,-119.282,"Cx. tarsalis",0.166666666666666,-1.35297251829755,36.0025,0.137570053928571,-0.229927544311769,1.13146875782484,-0.0213605091890451,-0.254604393818817
"1785",19,2012,"October",35.5,-119.282,"Cx. tarsalis",0.0833333333333332,-1.39880258140373,26.18,0.282047433214286,-0.246863259983592,-0.0286338558867519,-0.00649816045573415,-0.229927544311769
"1786",19,2013,"April",35.5,-119.282,"Cx. tarsalis",0.166666666666666,-2.87653823166811,28.5,1.00939991785714,-0.792935185588769,0.245373582526165,0.0683243919206101,-0.683095952575521
"1787",19,2013,"May",35.5,-119.282,"Cx. tarsalis",0.0833333333333332,-3.39562701949543,30.905,0.57341925,-0.984755565558767,0.529420086570591,0.0234751791323535,-0.792935185588769
"1788",19,2013,"June",35.5,-119.282,"Cx. tarsalis",0.0333333333333334,-3.45591182773031,36.95,0.138793752857143,-1.00703278497326,1.24337481295252,-0.0212346276129054,-0.984755565558767
"1789",19,2013,"July",35.5,-119.282,"Cx. tarsalis",0.166666666666666,-3.32801236536923,37.66,0.05578449,-0.959769727008268,1.32723053763924,-0.0297737679183105,-1.00703278497326
"1790",19,2013,"August",35.5,-119.282,"Cx. tarsalis",0.600000000000001,-3.04264407902154,35.592,0.0597084171428572,-0.854316759419205,1.08298597615738,-0.0293701145997801,-0.959769727008268
"1791",19,2013,"September",35.5,-119.282,"Cx. tarsalis",1.16666666666667,-2.78689137715175,31.77,0.0606186064285714,-0.759807724353444,0.631582342702993,-0.0292764836753787,-0.854316759419205
"1792",19,2013,"October",35.5,-119.282,"Cx. tarsalis",0.0833333333333332,-2.68910061572832,26.375,0.161032711071428,-0.723670821662265,-0.00560305826152823,-0.0189469120266986,-0.759807724353444
"1793",19,2014,"April",35.5,-119.282,"Cx. tarsalis",0.333333333333333,-5.26572096486506,28.07,0.872264732142857,-1.67581678589805,0.194587721096185,0.0542173326441369,-1.64952634799576
"1794",19,2014,"May",35.5,-119.282,"Cx. tarsalis",0.166666666666666,-5.17148046187405,32.4525,0.539641114285714,-1.64099182046591,0.712190134391276,0.0200004314934582,-1.67581678589805
"1795",19,2014,"June",35.5,-119.282,"Cx. tarsalis",0.133333333333333,-5.06586234693427,36.936,0.201091152857143,-1.60196245320822,1.24172131978969,-0.0148261110094339,-1.64099182046591
"1796",19,2014,"July",35.5,-119.282,"Cx. tarsalis",0.0833333333333332,-4.73588173700321,36.9875,0.0404427439285715,-1.48002376475255,1.24780381249584,-0.0313519691662758,-1.60196245320822
"1797",19,2014,"August",35.5,-119.282,"Cx. tarsalis",0.4,-4.30201045670362,36.844,0.0331227994285714,-1.31969405662404,1.23085550757676,-0.0321049698671837,-1.48002376475255
"1798",19,2014,"September",35.5,-119.282,"Cx. tarsalis",0.583333333333334,-3.94490251305636,33.53,0.0420911978571429,-1.18773092614027,0.839450054602448,-0.0311823931587489,-1.31969405662404
"1799",19,2014,"October",35.5,-119.282,"Cx. tarsalis",0,-3.77749553897785,26.2975,0.0683552153571429,-1.12586854319077,-0.0147563239843735,-0.0284806208179671,-1.18773092614027
"1800",19,2015,"April",35.5,-119.282,"Cx. tarsalis",0,-3.56214827319492,28.3425,0.342676152857143,-1.04629064569681,0.226771784444254,-0.000261300546998396,-0.7674947850439
"1801",19,2015,"May",35.5,-119.282,"Cx. tarsalis",0,-3.89905673248977,28.0625,0.277911128571429,-1.17078940234987,0.193701921187523,-0.00692366098995817,-1.04629064569681
"1802",19,2015,"June",35.5,-119.282,"Cx. tarsalis",0,-3.50648653056646,36.468,0.135735516857143,-1.02572180107686,1.18644740548915,-0.0215492275188941,-1.17078940234987
"1803",19,2015,"July",35.5,-119.282,"Cx. tarsalis",0.0833333333333332,-3.23193777555253,34.36,0.0310576810714286,-0.924267006170786,0.937478577827759,-0.0323174080312144,-1.02572180107686
"1804",19,2015,"August",35.5,-119.282,"Cx. tarsalis",0.133333333333333,-2.81489617677797,36.298,0.0163348637142857,-0.770156418895217,1.16636927422614,-0.0338319402505868,-0.924267006170786
